City,PM2.5,PM10,SO2,NO2,CO,NO,O3,NH3,AQI,AQI_Bucket,PM10_SubIndex,PM2.5_SubIndex,SO2_SubIndex,NO_SubIndex,NH3_SubIndex,CO_SubIndex,O3_SubIndex
Bandarban,9.17,10.12,0.18,0.87,337.12,0.0,29.68,1.28,15.283333333333333,Good,10.12,15.283333333333333,0.225,0.0,0.32,2183.0588235294117,29.68
Brahmanbaria,82.24,88.55,10.49,21.94,974.66,0.02,17.52,6.84,174.13333333333333,Moderate,88.55,174.13333333333333,13.1125,0.025,1.71,5933.294117647059,17.52
Chandpur,34.83,59.36,2.12,11.48,847.82,0.06,8.94,33.95,59.36,Satisfactory,59.36,58.05,2.65,0.075,8.4875,5187.176470588235,8.94
Chittagong,12.84,15.66,4.35,10.71,514.03,0.01,22.89,4.18,21.4,Good,15.66,21.4,5.437499999999999,0.0125,1.045,3223.705882352941,22.89
Comilla,42.85,59.23,1.59,11.31,947.95,0.21,4.92,14.57,71.41666666666667,Satisfactory,59.23,71.41666666666667,1.9875,0.2625,3.6425,5776.176470588235,4.92
CoxBazar,10.37,11.67,0.42,3.13,370.5,0.0,24.68,2.82,17.283333333333335,Good,11.67,17.283333333333335,0.525,0.0,0.705,2379.4117647058824,24.68
Feni,28.99,45.34,1.39,12.17,754.36,0.62,3.17,17.48,48.31666666666667,Good,45.34,48.31666666666667,1.7375,0.775,4.37,4637.411764705882,3.17
Khagrachari,9.16,10.1,1.91,3.21,380.52,0.0,25.75,1.09,15.266666666666667,Good,10.1,15.266666666666667,2.3875,0.0,0.2725,2438.3529411764703,25.75
Lakshmipur,22.97,39.22,2.89,10.54,667.57,0.0,24.68,53.2,39.22,Good,39.22,38.28333333333333,3.6125,0.0,13.3,4126.882352941177,24.68
Noakhali,37.1,51.51,3.87,14.74,854.49,0.01,14.84,65.86,61.833333333333336,Satisfactory,51.51,61.833333333333336,4.8375,0.0125,16.465,5226.411764705882,14.84
Rangamati,10.31,10.87,0.3,0.5,353.81,0.0,28.97,0.5,17.183333333333334,Good,10.87,17.183333333333334,0.375,0.0,0.125,2281.235294117647,28.97
Habiganj,32.97,36.31,2.47,5.44,527.38,0.0,38.62,5.95,54.949999999999996,Satisfactory,36.31,54.949999999999996,3.0875000000000004,0.0,1.4875,3302.235294117647,38.62
Maulvibazar,48.15,51.88,10.49,9.94,574.11,0.0,67.95,8.49,80.25,Satisfactory,51.88,80.25,13.1125,0.0,2.1225,3577.1176470588234,67.95
Sunamganj,18.07,18.83,0.57,1.97,460.63,0.0,43.63,2.44,30.116666666666667,Good,18.83,30.116666666666667,0.7124999999999999,0.0,0.61,2909.5882352941176,43.63
Sylhet,36.7,39.88,1.48,8.31,700.95,0.0,22.17,3.29,61.16666666666667,Satisfactory,39.88,61.16666666666667,1.85,0.0,0.8225,4323.235294117647,22.17
Bagerhat,27.83,34.12,4.59,11.31,547.41,0.0,23.96,5.51,46.38333333333333,Good,34.12,46.38333333333333,5.7375,0.0,1.3775,3420.0588235294117,23.96
Chuadanga,167.67,198.53,3.61,18.51,1161.58,0.01,20.21,64.34,336.66923076923075,Very Poor,165.68666666666667,336.66923076923075,4.5125,0.0125,16.085,7032.823529411765,20.21
Jessore,24.98,32.44,1.19,6.34,567.44,0.0,42.92,5.13,41.63333333333333,Good,32.44,41.63333333333333,1.4875,0.0,1.2825,3537.882352941177,42.92
Jhenaidah,47.02,62.47,1.24,9.43,807.76,0.0,23.25,8.11,78.36666666666667,Satisfactory,62.47,78.36666666666667,1.55,0.0,2.0275,4951.529411764706,23.25
Khulna,29.35,36.56,2.27,9.77,587.46,0.0,34.33,4.62,48.916666666666664,Good,36.56,48.916666666666664,2.8375,0.0,1.155,3655.6470588235293,34.33
Kushtia,118.28,129.5,4.83,15.08,961.3,0.0,33.62,7.6,294.26666666666665,Poor,119.66666666666667,294.26666666666665,6.0375,0.0,1.9,5854.705882352941,33.62
Magura,67.92,93.84,4.35,26.39,934.6,0.03,15.02,69.92,126.4,Moderate,93.84,126.4,5.437499999999999,0.0375,17.48,5697.64705882353,15.02
Meherpur,199.16,232.39,6.2,21.08,1428.6,0.0,27.9,52.69,360.89230769230767,Very Poor,188.26,360.89230769230767,7.75,0.0,13.1725,8603.529411764706,27.9
Narail,24.34,31.27,1.01,8.31,600.82,0.0,36.48,5.19,40.56666666666667,Good,31.27,40.56666666666667,1.2625,0.0,1.2975,3734.2352941176473,36.48
Satkhira,47.59,56.37,5.25,5.74,700.95,0.0,65.09,4.81,79.31666666666668,Satisfactory,56.37,79.31666666666668,6.5625,0.0,1.2025,4323.235294117647,65.09
Dhaka,53.54,66.14,4.11,17.14,867.84,1.3,19.13,7.54,89.23333333333333,Satisfactory,66.14,89.23333333333333,5.137500000000001,1.625,1.885,5304.941176470588,19.13
Faridpur,81.7,99.47,2.8,14.4,974.66,3.91,10.55,50.16,172.33333333333334,Moderate,99.47,172.33333333333334,3.5,4.8875,12.54,5933.294117647059,10.55
Gazipur,58.32,62.25,2.74,6.77,727.65,0.04,44.7,6.59,97.2,Satisfactory,62.25,97.2,3.425,0.05,1.6475,4480.2941176470595,44.7
Gopalganj,136.26,162.88,3.67,15.42,1655.58,5.14,11.27,25.84,312.5076923076923,Very Poor,141.92000000000002,312.5076923076923,4.5875,6.425,6.46,9938.70588235294,11.27
Jamalpur,198.47,213.92,8.11,10.54,1241.68,0.51,62.94,9.75,360.36153846153843,Very Poor,175.94666666666666,360.36153846153843,10.1375,0.6375,2.4375,7504.0,62.94
Kishoreganj,34.7,36.75,1.71,2.42,547.41,0.0,107.29,3.64,57.833333333333336,Satisfactory,36.75,57.833333333333336,2.1375,0.0,0.91,3420.0588235294117,110.72058823529413
Madaripur,43.01,55.05,3.04,19.54,881.2,2.21,8.05,72.96,71.68333333333334,Satisfactory,55.05,71.68333333333334,3.8,2.7625,18.24,5383.529411764706,8.05
Manikganj,55.59,65.75,1.61,8.05,847.82,0.09,15.2,8.99,92.65,Satisfactory,65.75,92.65,2.0125,0.1125,2.2475,5187.176470588235,15.2
Munshiganj,66.42,93.04,7.39,25.02,1335.14,4.75,0.86,14.82,121.4,Moderate,93.04,121.4,9.2375,5.9375,3.705,8053.764705882354,0.86
Mymensingh,73.74,77.5,2.8,9.34,847.82,0.02,35.05,5.57,145.79999999999998,Moderate,77.5,145.79999999999998,3.5,0.025,1.3925,5187.176470588235,35.05
Narayanganj,66.69,75.83,15.97,42.5,1335.14,7.1,9.84,9.12,122.3,Moderate,75.83,122.3,19.9625,8.875,2.28,8053.764705882354,9.84
Narsingdi,80.68,88.27,6.38,9.6,741.01,0.02,31.47,10.26,168.93333333333337,Moderate,88.27,168.93333333333337,7.975,0.025,2.565,4558.882352941177,31.47
Netrokona,29.51,31.45,0.9,3.81,540.73,0.02,60.8,5.7,49.18333333333333,Good,31.45,49.18333333333333,1.125,0.025,1.425,3380.764705882353,60.8
Rajbari,109.69,117.55,3.61,6.08,921.25,0.45,47.92,8.99,265.6333333333333,Poor,111.7,265.6333333333333,4.5125,0.5625,2.2475,5619.117647058823,47.92
Shariatpur,24.91,32.94,1.55,7.63,640.87,0.28,31.47,15.83,41.516666666666666,Good,32.94,41.516666666666666,1.9375,0.35000000000000003,3.9575,3969.823529411765,31.47
Sherpur,41.38,43.71,1.49,8.31,747.68,0.05,28.97,5.64,68.96666666666667,Satisfactory,43.71,68.96666666666667,1.8625,0.0625,1.41,4598.117647058823,28.97
Tangail,80.3,89.87,6.97,22.96,921.25,1.54,23.6,45.09,167.66666666666666,Moderate,89.87,167.66666666666666,8.7125,1.925,11.2725,5619.117647058823,23.6
Bogra,96.55,109.71,1.25,9.68,1028.06,5.36,4.07,27.61,221.83333333333331,Poor,106.47333333333333,221.83333333333331,1.5625,6.7,6.9025,6247.411764705882,4.07
Joypurhat,68.5,73.37,1.06,15.08,921.25,0.64,13.23,7.16,128.33333333333334,Moderate,73.37,128.33333333333334,1.325,0.8,1.79,5619.117647058823,13.23
Naogaon,140.47,151.52,0.85,7.54,961.3,1.65,15.91,8.61,315.74615384615385,Very Poor,134.34666666666666,315.74615384615385,1.0625,2.0625,2.1525,5854.705882352941,15.91
Natore,181.48,198.86,2.41,7.71,961.3,1.05,25.75,8.87,347.2923076923077,Very Poor,165.9066666666667,347.2923076923077,3.0125,1.3125,2.2175,5854.705882352941,25.75
Nawabganj,54.61,61.55,2.77,10.8,974.66,0.89,22.35,10.13,91.01666666666667,Satisfactory,61.55,91.01666666666667,3.4625,1.1125,2.5325,5933.294117647059,22.35
Pabna,160.29,176.84,4.65,13.37,1041.41,2.01,27.54,9.63,330.9923076923077,Very Poor,151.22666666666666,330.9923076923077,5.812500000000001,2.5124999999999997,2.4075,6325.941176470589,27.54
Rajshahi,203.68,225.35,5.36,15.77,1401.9,1.96,34.33,11.4,364.36923076923074,Very Poor,183.56666666666666,364.36923076923074,6.7,2.45,2.85,8446.470588235294,34.33
Sirajgonj,108.25,116.82,3.46,8.82,854.49,1.48,23.25,7.54,260.8333333333333,Poor,111.21333333333332,260.8333333333333,4.325,1.85,1.885,5226.411764705882,23.25
Dinajpur,63.35,66.51,1.31,8.05,907.9,0.01,52.93,8.99,111.16666666666667,Moderate,66.51,111.16666666666667,1.6375,0.0125,2.2475,5540.588235294118,52.93
Gaibandha,55.28,58.49,1.68,6.6,774.38,0.0,39.34,10.77,92.13333333333333,Satisfactory,58.49,92.13333333333333,2.1,0.0,2.6925,4755.176470588235,39.34
Kurigram,52.26,57.56,1.39,6.68,807.76,0.14,33.62,10.89,87.1,Satisfactory,57.56,87.1,1.7375,0.17500000000000002,2.7225,4951.529411764706,33.62
Lalmonirhat,44.54,50.29,0.92,4.76,821.11,0.07,30.04,7.73,74.23333333333333,Satisfactory,50.29,74.23333333333333,1.15,0.08750000000000001,1.9325,5030.058823529412,30.04
Nilphamari,46.61,53.24,1.34,10.97,988.01,0.16,21.64,26.09,77.68333333333334,Satisfactory,53.24,77.68333333333334,1.675,0.2,6.5225,6011.823529411765,21.64
Panchagarh,60.23,68.74,2.06,10.97,1121.52,0.45,23.6,20.01,100.76666666666665,Moderate,68.74,100.76666666666665,2.575,0.5625,5.0025,6797.176470588235,23.6
Rangpur,51.97,59.65,1.65,6.6,907.9,0.24,33.98,16.47,86.61666666666667,Satisfactory,59.65,86.61666666666667,2.0625,0.3,4.1175,5540.588235294118,33.98
Thakurgaon,33.4,38.31,0.63,5.01,801.09,0.03,33.26,7.54,55.666666666666664,Satisfactory,38.31,55.666666666666664,0.7875,0.0375,1.885,4912.294117647059,33.26
Barguna,36.38,43.66,2.3,5.18,560.76,0.64,36.84,34.45,60.63333333333334,Satisfactory,43.66,60.63333333333334,2.8749999999999996,0.8,8.6125,3498.5882352941176,36.84
Barisal,61.26,72.94,3.55,9.43,674.25,0.84,14.84,15.96,104.19999999999999,Moderate,72.94,104.19999999999999,4.4375,1.05,3.99,4166.176470588235,14.84
Bhola,20.06,27.67,1.01,5.57,520.71,1.69,16.63,24.57,33.43333333333333,Good,27.67,33.43333333333333,1.2625,2.1125,6.1425,3263.0,16.63
Jhalokati,92.88,105.47,3.55,10.37,847.82,0.78,19.85,19.76,209.6,Poor,103.64666666666666,209.6,4.4375,0.975,4.94,5187.176470588235,19.85
Patuakhali,27.23,35.48,1.52,5.83,540.73,1.3,15.91,13.05,45.38333333333333,Good,35.48,45.38333333333333,1.9,1.625,3.2625,3380.764705882353,15.91
Pirojpur,152.58,165.39,6.2,13.54,1161.58,1.09,30.4,7.09,325.0615384615385,Very Poor,143.5933333333333,325.0615384615385,7.75,1.3625000000000003,1.7725,7032.823529411765,30.4
Bandarban,8.14,9.4,0.18,1.02,290.39,0.26,15.02,1.52,13.566666666666666,Good,9.4,13.566666666666666,0.225,0.325,0.38,1908.1764705882354,15.02
Brahmanbaria,54.37,57.74,5.42,13.71,734.33,0.59,23.25,4.37,90.61666666666666,Satisfactory,57.74,90.61666666666666,6.775,0.7375,1.0925,4519.588235294118,23.25
Chandpur,22.21,27.47,1.04,6.68,647.54,0.66,15.2,7.92,37.016666666666666,Good,27.47,37.016666666666666,1.3,0.825,1.98,4009.0588235294117,15.2
Chittagong,14.48,17.03,3.55,10.97,534.06,3.74,12.16,5.57,24.133333333333333,Good,17.03,24.133333333333333,4.4375,4.675,1.3925,3341.5294117647054,12.16
Comilla,19.17,24.84,1.04,6.6,600.82,0.88,15.56,6.71,31.950000000000003,Good,24.84,31.950000000000003,1.3,1.1,1.6775,3734.2352941176473,15.56
CoxBazar,7.23,8.01,0.59,3.09,347.14,0.37,31.47,2.34,12.05,Good,8.01,12.05,0.7375,0.4625,0.585,2242.0,31.47
Feni,9.68,13.95,0.81,5.57,467.3,0.01,22.71,5.95,16.133333333333333,Good,13.95,16.133333333333333,1.0125,0.0125,1.4875,2948.823529411765,22.71
Khagrachari,9.39,10.08,0.76,1.78,370.5,0.0,15.2,0.99,15.65,Good,10.08,15.65,0.95,0.0,0.2475,2379.4117647058824,15.2
Lakshmipur,26.23,35.1,1.03,5.1,614.17,0.96,7.6,9.5,43.71666666666667,Good,35.1,43.71666666666667,1.2875,1.2,2.375,3812.7647058823527,7.6
Noakhali,12.5,17.25,1.03,3.94,480.65,0.33,21.46,6.46,20.833333333333332,Good,17.25,20.833333333333332,1.2875,0.4125,1.615,3027.3529411764707,21.46
Rangamati,13.14,13.47,0.12,0.39,370.5,0.02,22.53,0.36,21.9,Good,13.47,21.9,0.15,0.025,0.09,2379.4117647058824,22.53
Habiganj,46.42,49.2,3.1,9.43,614.17,0.04,37.19,5.89,77.36666666666667,Satisfactory,49.2,77.36666666666667,3.875,0.05,1.4725,3812.7647058823527,37.19
Maulvibazar,15.61,16.98,2.68,4.2,500.68,0.06,19.49,1.82,26.016666666666666,Good,16.98,26.016666666666666,3.35,0.075,0.455,3145.176470588235,19.49
Sunamganj,28.77,29.77,1.15,4.16,580.79,0.01,29.33,2.47,47.95,Good,29.77,47.95,1.4374999999999998,0.0125,0.6175,3616.4117647058824,29.33
Sylhet,18.84,20.99,1.28,6.6,560.76,0.07,9.39,3.52,31.4,Good,20.99,31.4,1.6,0.08750000000000001,0.88,3498.5882352941176,9.39
Bagerhat,272.66,293.05,9.06,26.05,2216.34,4.41,28.97,10.01,417.4307692307693,Severe,243.05,417.4307692307693,11.325,5.5125,2.5025,13237.29411764706,28.97
Chuadanga,136.93,153.5,4.47,6.94,1081.47,0.59,43.63,9.5,313.0230769230769,Very Poor,135.66666666666666,313.0230769230769,5.5875,0.7375,2.375,6561.588235294118,43.63
Jessore,212.31,239.17,3.46,10.37,1708.98,1.03,38.62,7.66,371.0076923076923,Very Poor,192.77999999999997,371.0076923076923,4.325,1.2875,1.915,10252.823529411764,38.62
Jhenaidah,142.25,159.29,4.47,6.94,1174.93,0.62,40.77,8.61,317.11538461538464,Very Poor,139.52666666666667,317.11538461538464,5.5875,0.775,2.1525,7111.35294117647,40.77
Khulna,251.62,268.71,5.19,12.17,1922.61,1.19,38.98,5.76,401.24615384615385,Severe,218.70999999999998,401.24615384615385,6.4875,1.4875,1.44,11509.470588235294,38.98
Kushtia,187.1,206.78,5.01,10.37,1081.47,1.29,31.11,14.19,351.6153846153846,Very Poor,171.18666666666667,351.6153846153846,6.2625,1.6125,3.5475,6561.588235294118,31.11
Magura,94.18,105.31,2.47,10.37,1054.76,1.33,19.49,10.51,213.93333333333337,Poor,103.54,213.93333333333337,3.0875000000000004,1.6625,2.6275,6404.470588235294,19.49
Meherpur,141.01,158.98,5.01,9.77,1201.63,0.96,41.49,9.5,316.16153846153844,Very Poor,139.32,316.16153846153844,6.2625,1.2,2.375,7268.411764705883,41.49
Narail,263.73,288.75,4.17,12.68,1922.61,1.24,37.91,7.35,410.5615384615385,Severe,238.75,410.5615384615385,5.2125,1.55,1.8375,11509.470588235294,37.91
Satkhira,99.29,111.26,17.17,15.08,1108.17,1.7,43.99,12.54,230.9666666666667,Poor,107.50666666666667,230.9666666666667,21.462500000000002,2.125,3.135,6718.64705882353,43.99
Dhaka,154.49,190.81,3.52,22.62,1401.9,4.86,56.51,7.47,326.53076923076924,Very Poor,160.54,326.53076923076924,4.4,6.075000000000001,1.8675,8446.470588235294,56.51
Faridpur,162.69,180.29,8.94,8.91,1121.52,1.23,84.4,6.65,332.83846153846156,Very Poor,153.52666666666667,332.83846153846156,11.175,1.5375,1.6625,6797.176470588235,84.4
Gazipur,125.51,139.54,4.71,5.48,841.14,0.71,80.11,5.64,304.23846153846154,Very Poor,126.35999999999999,304.23846153846154,5.8875,0.8875,1.41,5147.882352941177,80.11
Gopalganj,86.72,102.54,11.56,9.6,894.55,1.05,95.84,25.84,189.06666666666666,Moderate,101.69333333333334,189.06666666666666,14.45,1.3125,6.46,5462.058823529412,95.84
Jamalpur,80.14,95.14,13.71,9.6,867.84,1.05,100.14,21.03,167.13333333333333,Moderate,95.14,167.13333333333333,17.1375,1.3125,5.2575,5304.941176470588,100.20588235294117
Kishoreganj,38.36,43.53,2.18,6.08,667.57,0.36,28.61,5.13,63.93333333333334,Satisfactory,43.53,63.93333333333334,2.7250000000000005,0.45,1.2825,4126.882352941177,28.61
Madaripur,67.07,75.59,3.31,4.5,574.11,0.69,72.24,4.88,123.56666666666665,Moderate,75.59,123.56666666666665,4.1375,0.8625,1.22,3577.1176470588234,72.24
Manikganj,180.36,198.21,7.87,4.41,1028.06,0.47,83.69,7.35,346.4307692307692,Very Poor,165.47333333333333,346.4307692307692,9.8375,0.5875,1.8375,6247.411764705882,83.69
Munshiganj,70.79,91.65,2.56,8.05,687.6,0.55,45.06,7.09,135.9666666666667,Moderate,91.65,135.9666666666667,3.2,0.6875000000000001,1.7725,4244.7058823529405,45.06
Mymensingh,91.32,99.79,5.19,8.91,821.11,0.62,61.51,5.51,204.39999999999998,Poor,99.79,204.39999999999998,6.4875,0.775,1.3775,5030.058823529412,61.51
Narayanganj,132.16,156.74,7.87,35.99,1708.98,8.49,40.05,11.27,309.3538461538462,Very Poor,137.82666666666668,309.3538461538462,9.8375,10.6125,2.8175,10252.823529411764,40.05
Narsingdi,67.12,80.61,5.31,8.74,707.63,1.31,53.64,6.52,123.73333333333335,Moderate,80.61,123.73333333333335,6.6375,1.6375,1.63,4362.529411764706,53.64
Netrokona,24.93,26.87,1.97,3.98,600.82,0.06,41.49,3.77,41.55,Good,26.87,41.55,2.4625,0.075,0.9425,3734.2352941176473,41.49
Rajbari,207.55,231.77,7.39,8.91,1401.9,1.2,87.26,9.75,367.34615384615387,Very Poor,187.8466666666667,367.34615384615387,9.2375,1.5,2.4375,8446.470588235294,87.26
Shariatpur,50.03,58.69,1.79,5.74,520.71,0.22,49.35,7.28,83.38333333333333,Satisfactory,58.69,83.38333333333333,2.2375,0.275,1.82,3263.0,49.35
Sherpur,70.84,75.39,4.11,4.16,700.95,0.25,63.66,4.62,136.13333333333335,Moderate,75.39,136.13333333333335,5.137500000000001,0.3125,1.155,4323.235294117647,63.66
Tangail,192.4,216.24,7.27,8.4,1148.22,1.03,87.26,9.37,355.6923076923077,Very Poor,177.49333333333334,355.6923076923077,9.0875,1.2875,2.3425,6954.235294117647,87.26
Bogra,94.96,112.91,3.31,11.82,1054.76,2.65,61.51,14.69,216.5333333333333,Poor,108.60666666666667,216.5333333333333,4.1375,3.3125,3.6725,6404.470588235294,61.51
Joypurhat,76.86,89.28,7.45,9.85,807.76,1.5,85.12,15.83,156.2,Moderate,89.28,156.2,9.3125,1.875,3.9575,4951.529411764706,85.12
Naogaon,72.96,84.32,9.54,6.34,747.68,0.8,94.41,13.81,143.2,Moderate,84.32,143.2,11.924999999999999,1.0,3.4525,4598.117647058823,94.41
Natore,100.44,119.22,3.31,10.54,1228.33,1.96,72.24,14.57,234.79999999999998,Poor,112.81333333333333,234.79999999999998,4.1375,2.45,3.6425,7425.470588235294,72.24
Nawabganj,94.09,105.09,12.76,7.8,907.9,0.73,92.98,10.89,213.63333333333335,Poor,103.39333333333333,213.63333333333335,15.95,0.9125,2.7225,5540.588235294118,92.97999999999999
Pabna,143.28,163.91,6.44,11.14,1201.63,1.68,84.4,14.19,317.9076923076923,Very Poor,142.60666666666668,317.9076923076923,8.05,2.1,3.5475,7268.411764705883,84.4
Rajshahi,76.99,93.13,5.78,14.91,988.01,2.43,82.97,19.51,156.63333333333333,Moderate,93.13,156.63333333333333,7.225,3.0375000000000005,4.8775,6011.823529411765,82.97
Sirajgonj,135.03,155.7,4.41,9.43,1174.93,1.5,77.96,13.05,311.5615384615385,Very Poor,137.13333333333333,311.5615384615385,5.5125,1.875,3.2625,7111.35294117647,77.96
Dinajpur,77.6,91.1,4.29,6.43,867.84,0.92,73.67,16.21,158.66666666666666,Moderate,91.1,158.66666666666666,5.3625,1.15,4.0525,5304.941176470588,73.67
Gaibandha,140.0,153.4,2.5,5.74,947.95,1.02,58.65,10.89,315.38461538461536,Very Poor,135.60000000000002,315.38461538461536,3.125,1.275,2.7225,5776.176470588235,58.65
Kurigram,104.02,111.47,4.05,3.38,794.41,0.31,80.82,6.71,246.73333333333332,Poor,107.64666666666666,246.73333333333332,5.0625,0.3875,1.6775,4873.0,80.82
Lalmonirhat,129.59,151.16,1.4,5.91,1054.76,1.26,49.35,10.26,307.3769230769231,Very Poor,134.10666666666668,307.3769230769231,1.75,1.575,2.565,6404.470588235294,49.35
Nilphamari,127.83,161.01,1.51,9.08,1214.98,2.49,42.2,21.28,306.0230769230769,Very Poor,140.67333333333332,306.0230769230769,1.8875,3.1125000000000003,5.32,7346.941176470588,42.2
Panchagarh,89.78,99.46,1.64,6.34,1241.68,1.08,57.94,7.54,199.26666666666665,Moderate,99.46,199.26666666666665,2.05,1.35,1.885,7504.0,57.94
Rangpur,103.43,121.08,2.65,6.68,988.01,1.22,62.23,14.95,244.76666666666668,Poor,114.05333333333333,244.76666666666668,3.3125,1.525,3.7375,6011.823529411765,62.23
Thakurgaon,112.5,142.13,1.31,7.45,1134.87,2.35,33.98,16.09,275.0,Poor,128.08666666666667,275.0,1.6375,2.9375,4.0225,6875.7058823529405,33.98
Barguna,46.52,56.57,1.07,1.25,347.14,0.12,70.1,2.98,77.53333333333333,Satisfactory,56.57,77.53333333333333,1.3375,0.15,0.745,2242.0,70.1
Barisal,37.37,45.82,2.06,3.26,403.88,0.35,64.37,4.69,62.28333333333333,Satisfactory,45.82,62.28333333333333,2.575,0.4375,1.1725,2575.764705882353,64.37
Bhola,39.31,47.67,1.15,2.04,367.17,0.09,90.84,4.18,65.51666666666667,Satisfactory,47.67,65.51666666666667,1.4374999999999998,0.1125,1.045,2359.823529411765,90.84
Jhalokati,39.8,48.73,2.03,3.68,393.87,0.35,72.24,4.12,66.33333333333333,Satisfactory,48.73,66.33333333333333,2.5374999999999996,0.4375,1.03,2516.8823529411766,72.24
Patuakhali,36.29,45.44,1.68,3.17,403.88,0.35,61.51,5.32,60.483333333333334,Satisfactory,45.44,60.483333333333334,2.1,0.4375,1.33,2575.764705882353,61.51
Pirojpur,42.64,53.03,3.82,6.0,400.54,0.71,70.1,3.42,71.06666666666666,Satisfactory,53.03,71.06666666666666,4.775,0.8875,0.855,2556.1176470588234,70.1
Bandarban,6.14,8.03,0.22,1.21,303.75,0.25,23.96,1.73,10.233333333333333,Good,8.03,10.233333333333333,0.275,0.3125,0.4325,1986.764705882353,23.96
Brahmanbaria,16.99,23.94,1.82,7.28,480.65,0.17,30.4,5.07,28.316666666666663,Good,23.94,28.316666666666663,2.275,0.2125,1.2675,3027.3529411764707,30.4
Chandpur,36.52,48.71,1.33,5.83,614.17,0.01,23.6,6.71,60.866666666666674,Satisfactory,48.71,60.866666666666674,1.6625,0.0125,1.6775,3812.7647058823527,23.6
Chittagong,13.43,17.33,7.75,18.51,607.49,2.46,16.27,5.32,22.383333333333333,Good,17.33,22.383333333333333,9.6875,3.075,1.33,3773.470588235294,16.27
Comilla,17.91,24.11,1.54,6.94,514.03,0.01,34.33,5.26,29.85,Good,24.11,29.85,1.925,0.0125,1.315,3223.705882352941,34.33
CoxBazar,7.73,9.8,0.64,5.06,397.21,0.82,31.11,3.42,12.883333333333333,Good,9.8,12.883333333333333,0.8,1.025,0.855,2536.529411764706,31.11
Feni,18.19,22.18,1.85,4.97,467.3,0.0,48.64,3.93,30.31666666666667,Good,22.18,30.31666666666667,2.3125,0.0,0.9825,2948.823529411765,48.64
Khagrachari,6.11,7.18,0.48,0.84,310.42,0.0,27.18,0.9,10.183333333333334,Good,7.18,10.183333333333334,0.6,0.0,0.225,2026.0,27.18
Lakshmipur,36.55,43.92,1.01,3.26,507.36,0.13,41.49,4.75,60.916666666666664,Satisfactory,43.92,60.916666666666664,1.2625,0.1625,1.1875,3184.470588235294,41.49
Noakhali,26.03,30.58,1.03,2.38,453.95,0.03,56.51,4.43,43.38333333333333,Good,30.58,43.38333333333333,1.2875,0.0375,1.1075,2870.294117647059,56.51
Rangamati,4.19,4.73,0.09,0.16,313.76,0.02,34.33,0.28,6.983333333333334,Good,4.73,6.983333333333334,0.1125,0.025,0.07,2045.6470588235295,34.33
Habiganj,21.73,25.7,1.36,4.54,567.44,0.13,13.23,4.5,36.21666666666667,Good,25.7,36.21666666666667,1.7,0.1625,1.125,3537.882352941177,13.23
Maulvibazar,20.58,26.62,0.66,6.94,494.0,0.21,5.68,3.42,34.3,Good,26.62,34.3,0.825,0.2625,0.855,3105.8823529411766,5.68
Sunamganj,38.68,40.16,6.86,1.56,634.19,0.01,117.3,0.56,64.46666666666667,Satisfactory,40.16,64.46666666666667,8.575,0.0125,0.14,3930.5294117647063,125.44117647058823
Sylhet,15.64,17.06,2.03,3.68,514.03,0.01,43.99,2.38,26.066666666666666,Good,17.06,26.066666666666666,2.5374999999999996,0.0125,0.595,3223.705882352941,43.99
Bagerhat,54.8,65.47,4.11,12.17,640.87,2.26,64.37,5.83,91.33333333333333,Satisfactory,65.47,91.33333333333333,5.137500000000001,2.8249999999999997,1.4575,3969.823529411765,64.37
Chuadanga,155.77,181.97,3.34,6.68,1214.98,1.03,80.11,16.97,327.5153846153846,Very Poor,154.64666666666668,327.5153846153846,4.175,1.2875,4.2425,7346.941176470588,80.11
Jessore,145.81,165.42,10.37,13.2,1188.28,2.21,81.54,7.41,319.8538461538462,Very Poor,143.61333333333334,319.8538461538462,12.9625,2.7625,1.8525,7189.882352941177,81.54
Jhenaidah,168.32,195.83,4.71,8.65,1375.2,1.24,80.82,12.67,337.16923076923075,Very Poor,163.88666666666668,337.16923076923075,5.8875,1.55,3.1675,8289.411764705881,80.82
